,SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
3024,2019,9,18,수,ARP1,ARP3,F,F1224,A,19:10,0,0.16217971
3025,2019,9,18,수,ARP3,ARP1,F,F1224,D,18:05,0,0.14509195
3026,2019,9,18,수,ARP1,ARP3,H,H1122,A,18:30,1,0.2933694
3027,2019,9,18,수,ARP3,ARP1,H,H1122,D,17:20,1,0.41276515
3028,2019,9,18,수,ARP3,ARP1,H,H1143,A,14:25,0,0.089463025
3029,2019,9,18,수,ARP1,ARP3,H,H1143,D,13:15,0,0.08513379
3030,2019,9,18,수,ARP2,ARP3,H,H1506,A,14:00,1,0.18059275
3031,2019,9,18,수,ARP3,ARP2,H,H1506,D,12:55,1,0.18059275
3032,2019,9,18,수,ARP3,ARP4,H,H1701,A,9:35,0,0.01794684
3033,2019,9,18,수,ARP1,ARP3,I,I1316,A,13:45,0,0.09617329
3034,2019,9,18,수,ARP3,ARP1,I,I1316,D,12:30,0,0.048003495
3035,2019,9,18,수,ARP3,ARP1,I,I1335,A,20:15,0,0.091183215
3036,2019,9,18,수,ARP1,ARP3,I,I1335,D,19:05,1,0.20775828
3037,2019,9,18,수,ARP3,ARP2,I,I1561,A,8:35,0,0.06538528
3038,2019,9,18,수,ARP2,ARP3,I,I1561,D,7:35,0,0.114268035
3039,2019,9,18,수,ARP3,ARP6,I,I1587,A,18:25,1,0.19413024
3040,2019,9,18,수,ARP6,ARP3,I,I1587,D,17:15,1,0.258453
3041,2019,9,18,수,ARP3,ARP1,J,J1214,A,10:30,0,0.06684211
3042,2019,9,18,수,ARP1,ARP3,J,J1214,D,9:20,0,0.024335802
3043,2019,9,18,수,ARP1,ARP3,J,J1229,A,14:35,0,0.16749138
3044,2019,9,18,수,ARP3,ARP1,J,J1229,D,13:25,0,0.16996568
3045,2019,9,18,수,ARP1,ARP3,J,J1247,A,18:10,1,0.18814516
3046,2019,9,18,수,ARP3,ARP1,J,J1247,D,17:00,1,0.18059275
3047,2019,9,18,수,ARP3,ARP1,J,J1266,A,21:40,0,0.041842967
3048,2019,9,18,수,ARP1,ARP3,J,J1266,D,20:30,0,0.05091989
3049,2019,9,18,수,ARP6,ARP3,A,A1234,A,16:15,1,0.18059275
3050,2019,9,18,수,ARP3,ARP6,A,A1234,D,15:10,1,0.18059275
3051,2019,9,18,수,ARP3,ARP1,A,A1913,A,8:35,0,0.031544924
3052,2019,9,18,수,ARP1,ARP3,A,A1913,D,7:25,0,0.017035246
3053,2019,9,18,수,ARP1,ARP3,A,A1936,A,15:00,1,0.23983255
3054,2019,9,18,수,ARP3,ARP1,A,A1936,D,13:50,1,0.18059275
3055,2019,9,18,수,ARP1,ARP3,A,A1962,A,17:35,1,0.21912792
3056,2019,9,18,수,ARP3,ARP1,A,A1962,D,16:25,1,0.28176495
3057,2019,9,18,수,ARP1,ARP3,A,A1986,A,21:00,1,0.2182248
3058,2019,9,18,수,ARP3,ARP1,A,A1986,D,19:50,0,0.15459403
3059,2019,9,18,수,ARP3,ARP1,B,B1021,A,16:00,1,0.28176495
3060,2019,9,18,수,ARP1,ARP3,B,B1021,D,14:55,1,0.28176495
3061,2019,9,18,수,ARP2,ARP3,B,B1110,A,16:00,1,0.456995
3062,2019,9,18,수,ARP3,ARP2,B,B1110,D,14:55,0,0.15066504
3063,2019,9,18,수,ARP5,ARP3,B,B1306,A,18:55,0,0.05296418
3064,2019,9,18,수,ARP3,ARP5,B,B1306,D,17:45,1,0.18059275
3065,2019,9,18,수,ARP1,ARP3,F,F1212,A,13:55,0,0.14720508
3066,2019,9,18,수,ARP3,ARP1,F,F1212,D,12:45,0,0.07501465
3067,2019,9,18,수,ARP3,ARP1,F,F1225,A,17:45,0,0.14734152
3068,2019,9,18,수,ARP1,ARP3,F,F1225,D,16:35,1,0.17740759
3069,2019,9,18,수,ARP13,ARP3,F,F1304,A,17:15,0,0.11646372
3070,2019,9,18,수,ARP3,ARP13,F,F1304,D,16:25,1,0.18059275
3071,2019,9,18,수,ARP1,ARP3,H,H1106,A,11:20,0,0.1238074
3072,2019,9,18,수,ARP3,ARP1,H,H1106,D,10:10,0,0.07425246
3073,2019,9,18,수,ARP3,ARP1,H,H1123,A,16:55,0,0.115424424
3074,2019,9,18,수,ARP1,ARP3,H,H1123,D,15:45,0,0.06340617
3075,2019,9,18,수,ARP1,ARP3,H,H1144,A,16:10,1,0.18899614
3076,2019,9,18,수,ARP3,ARP1,H,H1144,D,15:00,1,0.20299223
3077,2019,9,18,수,ARP3,ARP1,H,H1145,A,18:05,1,0.20226234
3078,2019,9,18,수,ARP1,ARP3,H,H1145,D,16:55,0,0.115424424
3079,2019,9,18,수,ARP2,ARP3,H,H1508,A,15:00,1,0.18059275
3080,2019,9,18,수,ARP3,ARP2,H,H1508,D,14:05,1,0.18059275
3081,2019,9,18,수,ARP4,ARP3,H,H1701,D,8:30,0,0.029387623
3082,2019,9,18,수,ARP4,ARP3,H,H1704,A,15:30,0,0.09331116
3083,2019,9,18,수,ARP3,ARP4,H,H1704,D,14:25,1,0.18059275
3084,2019,9,18,수,ARP3,ARP1,I,I1317,A,16:30,1,0.22445068
3085,2019,9,18,수,ARP1,ARP3,I,I1317,D,15:20,1,0.22620177
3086,2019,9,18,수,ARP2,ARP3,I,I1562,A,11:30,0,0.047197104
3087,2019,9,18,수,ARP3,ARP2,I,I1562,D,10:30,0,0.16858304
3088,2019,9,18,수,ARP8,ARP3,I,I1592,A,10:20,0,0.04500422
3089,2019,9,18,수,ARP3,ARP8,I,I1592,D,9:30,0,0.061984062
3090,2019,9,18,수,ARP2,ARP3,J,J1015,A,21:05,1,0.18059275
3091,2019,9,18,수,ARP3,ARP2,J,J1015,D,20:00,0,0.12721151
3092,2019,9,18,수,ARP1,ARP3,J,J1231,A,15:10,0,0.14136204
3093,2019,9,18,수,ARP3,ARP1,J,J1231,D,14:00,0,0.16749138
3094,2019,9,18,수,ARP1,ARP3,J,J1249,A,18:30,1,0.18814516
3095,2019,9,18,수,ARP3,ARP1,J,J1249,D,17:20,1,0.18059275
3096,2019,9,18,수,ARP1,ARP3,J,J1267,A,22:15,0,0.020916104
3097,2019,9,18,수,ARP3,ARP1,J,J1267,D,21:05,0,0.13155162
3098,2019,9,18,수,ARP3,ARP4,J,J1806,A,10:35,1,0.18059275
3099,2019,9,18,수,ARP4,ARP3,J,J1806,D,9:30,0,0.057850868
3100,2019,9,18,수,ARP3,ARP8,A,A1149,A,20:15,0,0.105669886
3101,2019,9,18,수,ARP8,ARP3,A,A1149,D,19:20,1,0.1779834
3102,2019,9,18,수,ARP3,ARP7,A,A1161,A,7:10,0,0.045012206
3103,2019,9,18,수,ARP7,ARP3,A,A1161,D,6:20,0,0.017999351
3104,2019,9,18,수,ARP3,ARP4,A,A1129,A,20:15,1,0.19286206
3105,2019,9,18,수,ARP4,ARP3,A,A1129,D,19:10,1,0.18059275
3106,2019,9,18,수,ARP8,ARP3,A,A1140,A,9:25,0,0.07190901
3107,2019,9,18,수,ARP3,ARP8,A,A1140,D,8:35,0,0.10643813
3108,2019,9,18,수,ARP3,ARP8,A,A1141,A,10:45,1,0.18059275
3109,2019,9,18,수,ARP8,ARP3,A,A1141,D,9:55,0,0.099476814
3110,2019,9,18,수,ARP9,ARP3,A,A1197,D,11:45,0,0.037613124
3111,2019,9,18,수,ARP3,ARP9,A,A1197,A,12:35,0,0.06982589
3112,2019,9,18,수,ARP9,ARP3,A,A1196,A,11:05,0,0.09319949
3113,2019,9,18,수,ARP3,ARP9,A,A1196,D,10:15,0,0.13099656
3114,2019,9,18,수,ARP9,ARP3,A,A1198,A,15:25,1,0.18059275
3115,2019,9,18,수,ARP3,ARP9,A,A1198,D,14:35,0,0.16895443
3116,2019,9,18,수,ARP3,ARP4,A,A1121,A,10:30,0,0.123414695
3117,2019,9,18,수,ARP4,ARP3,A,A1121,D,9:30,0,0.12331265
3118,2019,9,18,수,ARP3,ARP4,A,A1125,A,14:30,0,0.16198376
3119,2019,9,18,수,ARP4,ARP3,A,A1125,D,13:25,0,0.09140009
3120,2019,9,18,수,ARP8,ARP3,A,A1142,A,12:05,0,0.10132009
3121,2019,9,18,수,ARP3,ARP8,A,A1142,D,11:10,0,0.12672862
3122,2019,9,18,수,ARP3,ARP8,A,A1143,A,13:40,1,0.18059275
3123,2019,9,18,수,ARP8,ARP3,A,A1143,D,12:45,1,0.18059275
3124,2019,9,18,수,ARP4,ARP3,A,A1120,A,9:05,0,0.10138032
3125,2019,9,18,수,ARP3,ARP4,A,A1120,D,8:05,0,0.02596134
3126,2019,9,18,수,ARP3,ARP4,A,A1124,D,11:40,0,0.0701195
3127,2019,9,18,수,ARP3,ARP8,A,A1145,A,15:30,0,0.15190166
3128,2019,9,18,수,ARP8,ARP3,A,A1145,D,14:40,0,0.108202666
3129,2019,9,18,수,ARP3,ARP8,A,A1148,D,17:45,0,0.16919488
3130,2019,9,18,수,ARP4,ARP3,J,J1805,A,8:40,0,0.03262973
3131,2019,9,18,수,ARP3,ARP4,J,J1805,D,7:35,0,0.016753256
3132,2019,9,18,수,ARP3,ARP1,I,I1301,A,7:20,0,0.011448503
3133,2019,9,18,수,ARP1,ARP3,I,I1301,D,6:05,0,0.018206686
3134,2019,9,18,수,ARP8,ARP3,A,A1148,A,18:40,1,0.18059275
3135,2019,9,18,수,ARP1,ARP3,I,I1302,A,8:10,0,0.05203426
3136,2019,9,18,수,ARP3,ARP1,I,I1302,D,7:05,0,0.011092901
3137,2019,9,18,수,ARP8,ARP3,A,A1144,A,14:05,0,0.1609315
3138,2019,9,18,수,ARP3,ARP8,A,A1144,D,13:10,1,0.18059275
3139,2019,9,18,수,ARP3,ARP8,A,A1147,A,18:55,0,0.113226175
3140,2019,9,18,수,ARP8,ARP3,A,A1147,D,18:00,0,0.113226175
3141,2019,9,18,수,ARP4,ARP15,J,J1416,A,20:35,0,0.06796008
3142,2019,9,18,수,ARP15,ARP4,J,J1416,D,19:35,1,0.40487307
3143,2019,9,18,수,ARP4,ARP3,J,J1807,A,10:20,0,0.045695156
3144,2019,9,18,수,ARP3,ARP4,J,J1807,D,9:15,0,0.061688155
3145,2019,9,18,수,ARP7,ARP3,A,A1168,A,21:40,1,0.18059275
3146,2019,9,18,수,ARP3,ARP7,A,A1168,D,20:50,0,0.12818965
3147,2019,9,18,수,ARP4,ARP3,A,A1124,A,12:45,0,0.041108936
3148,2019,9,18,수,ARP3,ARP4,J,J1808,A,12:05,1,0.18059275
3149,2019,9,18,수,ARP4,ARP3,J,J1808,D,11:00,0,0.12045932
3150,2019,9,18,수,ARP4,ARP3,A,A1128,A,18:30,0,0.074917495
3151,2019,9,18,수,ARP3,ARP4,A,A1128,D,17:25,0,0.12389594
3152,2019,9,18,수,ARP8,ARP3,A,A1146,A,17:25,0,0.16919488
3153,2019,9,18,수,ARP3,ARP8,A,A1146,D,16:35,0,0.16858464
3154,2019,9,18,수,ARP4,ARP3,J,J1811,A,16:10,0,0.14387035
3155,2019,9,18,수,ARP3,ARP4,J,J1811,D,15:05,0,0.11589301
3156,2019,9,18,수,ARP3,ARP4,J,J1812,A,18:40,1,0.2946048
3157,2019,9,18,수,ARP4,ARP3,J,J1812,D,17:35,1,0.18059275
3158,2019,9,18,수,ARP4,ARP3,J,J1813,A,17:45,0,0.13941556
3159,2019,9,18,수,ARP3,ARP4,J,J1813,D,16:40,0,0.14387035
3160,2019,9,18,수,ARP3,ARP4,J,J1814,A,19:25,0,0.16825601
3161,2019,9,18,수,ARP4,ARP3,J,J1814,D,18:20,1,0.2946048
3162,2019,9,18,수,ARP3,ARP9,A,A1199,A,16:50,0,0.11474693
3163,2019,9,18,수,ARP9,ARP3,A,A1199,D,16:00,0,0.11474693
3164,2019,9,18,수,ARP3,ARP1,I,I1303,A,7:25,0,0.011448503
3165,2019,9,18,수,ARP1,ARP3,I,I1303,D,6:10,0,0.018206686
3166,2019,9,18,수,ARP1,ARP3,I,I1304,A,9:15,0,0.07090381
3167,2019,9,18,수,ARP3,ARP1,I,I1304,D,8:00,0,0.05203426
3168,2019,9,18,수,ARP3,ARP1,I,I1305,A,8:20,0,0.05664584
3169,2019,9,18,수,ARP1,ARP3,I,I1305,D,7:05,0,0.011448503
3170,2019,9,18,수,ARP3,ARP5,J,J1824,A,14:40,0,0.04177901
3171,2019,9,18,수,ARP5,ARP3,J,J1824,D,13:35,0,0.0478926
3172,2019,9,18,수,ARP1,ARP3,L,L1704,A,9:35,0,0.03180358
3173,2019,9,18,수,ARP3,ARP1,L,L1704,D,8:25,0,0.05399111
3174,2019,9,18,수,ARP1,ARP3,I,I1306,A,9:30,0,0.07090381
3175,2019,9,18,수,ARP3,ARP1,I,I1306,D,8:15,0,0.05203426
3176,2019,9,18,수,ARP3,ARP1,I,I1307,A,9:55,0,0.07626411
3177,2019,9,18,수,ARP1,ARP3,I,I1307,D,8:45,0,0.05664584
3178,2019,9,18,수,ARP3,ARP1,I,I1309,A,11:05,0,0.0906513
3179,2019,9,18,수,ARP1,ARP3,I,I1309,D,9:50,0,0.07626411
3180,2019,9,18,수,ARP15,ARP4,J,J1413,A,8:15,0,0.060273767
3181,2019,9,18,수,ARP4,ARP15,J,J1413,D,7:10,0,0.060794473
3182,2019,9,18,수,ARP14,ARP3,J,J1855,A,12:25,0,0.019031405
3183,2019,9,18,수,ARP3,ARP14,J,J1855,D,11:15,0,0.10339597
3184,2019,9,18,수,ARP3,ARP14,J,J1856,A,10:00,0,0.0866029
3185,2019,9,18,수,ARP14,ARP3,J,J1856,D,8:50,0,0.008502632
3186,2019,9,18,수,ARP3,ARP8,J,J1904,A,11:00,1,0.18059275
3187,2019,9,18,수,ARP8,ARP3,J,J1904,D,10:10,1,0.18059275
3188,2019,9,18,수,ARP8,ARP3,J,J1905,A,9:35,0,0.05570346
3189,2019,9,18,수,ARP3,ARP8,J,J1905,D,8:40,0,0.10111678
3190,2019,9,18,수,ARP13,ARP3,J,J1921,A,14:45,0,0.07985476
3191,2019,9,18,수,ARP3,ARP13,J,J1921,D,13:40,1,0.18059275
3192,2019,9,18,수,ARP5,ARP3,J,J1825,A,12:55,0,0.020192683
3193,2019,9,18,수,ARP3,ARP5,J,J1825,D,11:50,0,0.10054341
3194,2019,9,18,수,ARP3,ARP14,J,J1854,A,14:30,0,0.053082824
3195,2019,9,18,수,ARP14,ARP3,J,J1854,D,13:20,0,0.15855882
3196,2019,9,18,수,ARP3,ARP8,J,J1906,A,14:25,1,0.18059275
3197,2019,9,18,수,ARP8,ARP3,J,J1906,D,13:25,1,0.18059275
3198,2019,9,18,수,ARP8,ARP3,J,J1907,A,12:50,0,0.038455784
3199,2019,9,18,수,ARP3,ARP8,J,J1907,D,11:50,0,0.1169762
3200,2019,9,18,수,ARP3,ARP8,J,J1908,A,17:45,1,0.18059275
3201,2019,9,18,수,ARP8,ARP3,J,J1908,D,16:45,1,0.19168568
3202,2019,9,18,수,ARP8,ARP3,J,J1909,A,16:10,0,0.15960795
3203,2019,9,18,수,ARP3,ARP8,J,J1909,D,15:10,0,0.13828248
3204,2019,9,18,수,ARP8,ARP3,J,J1911,A,18:50,0,0.08047655
3205,2019,9,18,수,ARP3,ARP8,J,J1911,D,17:50,1,0.18059275
3206,2019,9,18,수,ARP3,ARP8,J,J1910,A,20:25,1,0.18059275
3207,2019,9,18,수,ARP8,ARP3,J,J1910,D,19:25,1,0.18059275
3208,2019,9,18,수,ARP3,ARP13,J,J1920,A,16:25,1,0.22930521
3209,2019,9,18,수,ARP13,ARP3,J,J1920,D,15:25,1,0.26910368
3210,2019,9,19,목,ARP3,ARP1,L,L1701,A,7:50,0,0.0084346235
3211,2019,9,19,목,ARP1,ARP3,L,L1701,D,6:40,0,0.014850348
3212,2019,9,19,목,ARP1,ARP3,L,L1702,A,9:05,0,0.03385827
3213,2019,9,19,목,ARP3,ARP1,L,L1702,D,7:55,0,0.014368534
3214,2019,9,19,목,ARP1,ARP3,L,L1720,A,14:40,1,0.21264815
3215,2019,9,19,목,ARP3,ARP1,L,L1720,D,13:30,1,0.28176495
3216,2019,9,19,목,ARP1,ARP3,L,L1728,A,18:15,1,0.28176495
3217,2019,9,19,목,ARP3,ARP1,L,L1728,D,17:05,1,0.27770913
3218,2019,9,19,목,ARP4,ARP3,L,L1808,A,20:10,0,0.06414637
3219,2019,9,19,목,ARP3,ARP4,L,L1808,D,19:10,0,0.165753
3220,2019,9,19,목,ARP3,ARP9,J,J1934,A,16:00,0,0.13014075
3221,2019,9,19,목,ARP9,ARP3,J,J1934,D,15:00,0,0.09314892
3222,2019,9,19,목,ARP3,ARP1,L,L1721,A,15:15,1,0.2797311
3223,2019,9,19,목,ARP1,ARP3,L,L1721,D,14:05,1,0.20051092
3224,2019,9,19,목,ARP3,ARP1,L,L1729,A,18:50,1,0.22712195
3225,2019,9,19,목,ARP1,ARP3,L,L1729,D,17:40,1,0.28176495
3226,2019,9,19,목,ARP1,ARP3,L,L1730,A,20:35,1,0.28176495
3227,2019,9,19,목,ARP3,ARP1,L,L1730,D,19:25,1,0.19164929
3228,2019,9,19,목,ARP3,ARP1,L,L1703,A,8:10,0,0.037072897
3229,2019,9,19,목,ARP1,ARP3,L,L1703,D,7:00,0,0.0084346235
3230,2019,9,19,목,ARP3,ARP1,L,L1731,A,19:20,0,0.14264667
3231,2019,9,19,목,ARP1,ARP3,L,L1731,D,18:10,1,0.22712195
3232,2019,9,19,목,ARP3,ARP4,L,L1809,A,20:35,0,0.16306818
3233,2019,9,19,목,ARP4,ARP3,L,L1809,D,19:35,1,0.28245336
3234,2019,9,19,목,ARP3,ARP1,L,L1705,A,9:25,0,0.034983218
3235,2019,9,19,목,ARP1,ARP3,L,L1705,D,8:15,0,0.037072897
3236,2019,9,19,목,ARP1,ARP3,L,L1732,A,21:05,1,0.28176495
3237,2019,9,19,목,ARP3,ARP1,L,L1732,D,19:55,1,0.19164929
3238,2019,9,19,목,ARP4,ARP3,L,L1810,A,22:10,0,0.118035555
3239,2019,9,19,목,ARP3,ARP4,L,L1810,D,21:10,1,0.45028934
3240,2019,9,19,목,ARP9,ARP3,J,J1935,A,14:25,0,0.11351141
3241,2019,9,19,목,ARP3,ARP9,J,J1935,D,13:25,0,0.17320594
3242,2019,9,19,목,ARP3,ARP6,J,J1954,A,9:25,0,0.08669689
3243,2019,9,19,목,ARP1,ARP3,L,L1706,A,9:55,0,0.03385827
3244,2019,9,19,목,ARP3,ARP1,L,L1706,D,8:45,0,0.057394296
3245,2019,9,19,목,ARP3,ARP8,L,L1901,A,10:25,1,0.27172536
3246,2019,9,19,목,ARP8,ARP3,L,L1901,D,9:30,0,0.14305654
3247,2019,9,19,목,ARP6,ARP3,J,J1954,D,8:20,0,0.043409437
3248,2019,9,19,목,ARP3,ARP1,L,L1707,A,10:55,0,0.06262541
3249,2019,9,19,목,ARP1,ARP3,L,L1707,D,9:45,0,0.034983218
3250,2019,9,19,목,ARP1,ARP3,L,L1734,A,21:40,1,0.28176495
3251,2019,9,19,목,ARP3,ARP1,L,L1734,D,20:30,1,0.28176495
3252,2019,9,19,목,ARP8,ARP3,L,L1902,A,8:55,0,0.13372064
3253,2019,9,19,목,ARP3,ARP8,L,L1902,D,8:05,0,0.13372064
3254,2019,9,19,목,ARP6,ARP3,J,J1955,A,11:10,0,0.14566296
3255,2019,9,19,목,ARP3,ARP6,J,J1955,D,10:05,0,0.12713453
3256,2019,9,19,목,ARP1,ARP3,L,L1708,A,11:10,0,0.16721854
3257,2019,9,19,목,ARP3,ARP1,L,L1708,D,10:00,0,0.062024802
3258,2019,9,19,목,ARP3,ARP1,L,L1735,A,20:00,1,0.28176495
3259,2019,9,19,목,ARP1,ARP3,L,L1735,D,18:50,1,0.22712195
3260,2019,9,19,목,ARP3,ARP8,L,L1903,A,12:55,1,0.37630424
3261,2019,9,19,목,ARP8,ARP3,L,L1903,D,12:10,1,0.37630424
3262,2019,9,19,목,ARP3,ARP1,L,L1709,A,11:40,0,0.16627622
3263,2019,9,19,목,ARP1,ARP3,L,L1709,D,10:30,0,0.06262541
3264,2019,9,19,목,ARP3,ARP6,J,J1956,A,12:55,1,0.18059275
3265,2019,9,19,목,ARP6,ARP3,J,J1956,D,11:50,1,0.18059275
3266,2019,9,19,목,ARP1,ARP3,L,L1710,A,12:15,0,0.10009742
3267,2019,9,19,목,ARP3,ARP1,L,L1710,D,11:05,0,0.16721854
3268,2019,9,19,목,ARP3,ARP4,L,L1801,A,7:20,0,0.028404623
3269,2019,9,19,목,ARP4,ARP3,L,L1801,D,6:20,0,0.016241044
3270,2019,9,19,목,ARP8,ARP3,L,L1904,A,11:40,0,0.12552333
3271,2019,9,19,목,ARP3,ARP8,L,L1904,D,10:50,1,0.2227372
3272,2019,9,19,목,ARP6,ARP3,J,J1957,A,14:30,0,0.13575858
3273,2019,9,19,목,ARP3,ARP6,J,J1957,D,13:25,1,0.17731106
3274,2019,9,19,목,ARP3,ARP6,J,J1958,A,16:15,1,0.2249228
3275,2019,9,19,목,ARP6,ARP3,J,J1958,D,15:10,1,0.19067112
3276,2019,9,19,목,ARP1,ARP3,L,L1712,A,12:45,0,0.10009742
3277,2019,9,19,목,ARP3,ARP1,L,L1712,D,11:35,0,0.16721854
3278,2019,9,19,목,ARP4,ARP3,L,L1802,A,9:25,0,0.049387693
3279,2019,9,19,목,ARP3,ARP4,L,L1802,D,8:25,0,0.1353043
3280,2019,9,19,목,ARP3,ARP8,L,L1905,A,15:30,1,0.19035119
3281,2019,9,19,목,ARP8,ARP3,L,L1905,D,14:45,1,0.5996792
3282,2019,9,19,목,ARP6,ARP3,J,J1959,A,18:00,0,0.15882215
3283,2019,9,19,목,ARP3,ARP6,J,J1959,D,16:55,1,0.4442878
3284,2019,9,19,목,ARP1,ARP3,L,L1722,A,16:15,0,0.14386418
3285,2019,9,19,목,ARP3,ARP1,L,L1722,D,15:05,1,0.28176495
3286,2019,9,19,목,ARP8,ARP3,L,L1906,A,14:15,1,0.2702959
3287,2019,9,19,목,ARP3,ARP8,L,L1906,D,13:25,1,0.49507764
3288,2019,9,19,목,ARP3,ARP6,J,J1960,A,19:45,1,0.1981664
3289,2019,9,19,목,ARP6,ARP3,J,J1960,D,18:40,1,0.4220928
3290,2019,9,19,목,ARP3,ARP1,L,L1713,A,12:55,0,0.0918304
3291,2019,9,19,목,ARP1,ARP3,L,L1713,D,11:45,0,0.16627622
3292,2019,9,19,목,ARP3,ARP1,L,L1723,A,15:45,1,0.2797311
3293,2019,9,19,목,ARP1,ARP3,L,L1723,D,14:35,1,0.20051092
3294,2019,9,19,목,ARP1,ARP3,L,L1724,A,17:00,1,0.27770913
3295,2019,9,19,목,ARP3,ARP1,L,L1724,D,15:50,1,0.28176495
3296,2019,9,19,목,ARP3,ARP4,L,L1803,A,9:55,0,0.12183407
3297,2019,9,19,목,ARP4,ARP3,L,L1803,D,9:00,0,0.12183407
3298,2019,9,19,목,ARP3,ARP7,L,L1931,A,7:30,0,0.01895374
3299,2019,9,19,목,ARP7,ARP3,L,L1931,D,6:40,0,0.021664143
3300,2019,9,19,목,ARP6,ARP3,J,J1961,A,21:30,1,0.40087053
3301,2019,9,19,목,ARP3,ARP6,J,J1961,D,20:25,1,0.64147353
3302,2019,9,19,목,ARP3,ARP1,L,L1715,A,14:00,1,0.20051092
3303,2019,9,19,목,ARP1,ARP3,L,L1715,D,12:50,0,0.0918304
3304,2019,9,19,목,ARP3,ARP1,L,L1725,A,16:25,0,0.16576117
3305,2019,9,19,목,ARP1,ARP3,L,L1725,D,15:15,1,0.2797311
3306,2019,9,19,목,ARP4,ARP3,L,L1804,A,15:50,0,0.14125836
3307,2019,9,19,목,ARP3,ARP4,L,L1804,D,14:45,1,0.27794528
3308,2019,9,19,목,ARP7,ARP3,L,L1932,A,19:00,0,0.09095639
3309,2019,9,19,목,ARP3,ARP7,L,L1932,D,18:10,0,0.12807554
3310,2019,9,19,목,ARP3,ARP10,M,M1361,A,11:25,0,0.10474068
3311,2019,9,19,목,ARP10,ARP3,M,M1361,D,9:50,0,0.061884522
3312,2019,9,19,목,ARP1,ARP3,L,L1716,A,13:25,1,0.28176495
3313,2019,9,19,목,ARP3,ARP1,L,L1716,D,12:15,0,0.10009742
3314,2019,9,19,목,ARP1,ARP3,L,L1726,A,17:30,1,0.27770913
3315,2019,9,19,목,ARP3,ARP1,L,L1726,D,16:20,0,0.14386418
3316,2019,9,19,목,ARP3,ARP4,L,L1805,A,11:05,0,0.087286055
3317,2019,9,19,목,ARP4,ARP3,L,L1805,D,10:05,0,0.11263242
3318,2019,9,19,목,ARP3,ARP10,M,M1363,A,18:10,1,0.43160257
3319,2019,9,19,목,ARP10,ARP3,M,M1363,D,16:50,1,0.3955157
3320,2019,9,19,목,ARP3,ARP1,L,L1717,A,14:30,1,0.20051092
3321,2019,9,19,목,ARP1,ARP3,L,L1717,D,13:20,1,0.28176495
3322,2019,9,19,목,ARP3,ARP1,L,L1727,A,18:35,1,0.22712195
3323,2019,9,19,목,ARP4,ARP3,L,L1806,A,19:05,0,0.165753
3324,2019,9,19,목,ARP3,ARP4,L,L1806,D,18:05,1,0.18059275
3325,2019,9,19,목,ARP1,ARP3,L,L1718,A,13:55,1,0.28176495
3326,2019,9,19,목,ARP3,ARP1,L,L1718,D,12:45,0,0.10009742
3327,2019,9,19,목,ARP1,ARP3,L,L1727,D,17:25,1,0.28176495
3328,2019,9,19,목,ARP3,ARP4,L,L1807,A,17:30,1,0.28098142
3329,2019,9,19,목,ARP4,ARP3,L,L1807,D,16:25,1,0.19049242
3330,2019,9,19,목,ARP1,ARP4,B,B1850,A,21:00,0,0.034655154
3331,2019,9,19,목,ARP4,ARP1,B,B1850,D,20:05,0,0.084120065
3332,2019,9,19,목,ARP1,ARP5,J,J1607,A,13:10,0,0.09290713
3333,2019,9,19,목,ARP5,ARP1,J,J1607,D,12:10,0,0.095274776
3334,2019,9,19,목,ARP5,ARP1,J,J1608,A,14:50,0,0.05830413
3335,2019,9,19,목,ARP1,ARP5,J,J1608,D,13:50,0,0.09206265
3336,2019,9,19,목,ARP9,ARP1,J,J1334,A,9:40,0,0.053694278
3337,2019,9,19,목,ARP1,ARP9,J,J1334,D,8:40,0,0.07819843
3338,2019,9,19,목,ARP1,ARP5,J,J1609,A,16:30,0,0.10612202
3339,2019,9,19,목,ARP5,ARP1,J,J1609,D,15:30,0,0.034301817
3340,2019,9,19,목,ARP8,ARP1,A,A1703,A,10:30,0,0.12529123
3341,2019,9,19,목,ARP1,ARP8,A,A1703,D,9:35,0,0.04483354
3342,2019,9,19,목,ARP5,ARP1,J,J1610,A,18:10,0,0.048991293
3343,2019,9,19,목,ARP1,ARP5,J,J1610,D,17:10,0,0.076224655
3344,2019,9,19,목,ARP1,ARP8,A,A1704,A,11:55,0,0.11191416
3345,2019,9,19,목,ARP8,ARP1,A,A1704,D,11:00,0,0.11191416
3346,2019,9,19,목,ARP8,ARP1,A,A1707,A,16:50,0,0.08609596
3347,2019,9,19,목,ARP1,ARP8,A,A1707,D,16:00,0,0.08609596
3348,2019,9,19,목,ARP9,ARP1,J,J1336,A,18:10,0,0.08935994
3349,2019,9,19,목,ARP1,ARP9,J,J1336,D,17:10,0,0.120467395
3350,2019,9,19,목,ARP1,ARP5,J,J1611,A,19:50,0,0.10123825
3351,2019,9,19,목,ARP5,ARP1,J,J1611,D,18:50,0,0.11936572
3352,2019,9,19,목,ARP1,ARP8,A,A1708,A,18:10,0,0.09354025
3353,2019,9,19,목,ARP8,ARP1,A,A1708,D,17:20,1,0.28176495
3354,2019,9,19,목,ARP5,ARP1,J,J1612,A,21:05,0,0.046191633
